ano;ptyid;trustfedgov;ptyv
2019;;-3.0;PT
2019;;-2.0;
2019;PT;-1.0;PT
2019;;0.0;PT
2019;;1.0;Alternativa (PSDB ou PSL)
2019;;1.0;Outros
2019;;3.0;
2019;;-1.0;Alternativa (PSDB ou PSL)
2019;PT;-3.0;PT
2019;;1.0;
2019;PT;-3.0;PT
2019;;0.0;PT
2019;;2.0;
2019;;-3.0;PT
2019;;-3.0;Outros
2019;;-3.0;
2019;;-3.0;
2019;;1.0;PT
2019;;1.0;
2019;;0.0;Outros
2019;;-3.0;Outros
2019;;-1.0;Outros
2019;;-2.0;Outros
2019;;1.0;
2019;;-3.0;Outros
2019;;3.0;Alternativa (PSDB ou PSL)
2019;;3.0;Outros
2019;;-3.0;
2019;;-3.0;
2019;Outro (direita);1.0;Alternativa (PSDB ou PSL)
2019;Outro (direita);3.0;Alternativa (PSDB ou PSL)
2019;Outro (direita);3.0;
2019;;-1.0;PT
2019;PT;-3.0;
2019;;3.0;Alternativa (PSDB ou PSL)
2019;;3.0;Alternativa (PSDB ou PSL)
2019;;-1.0;Alternativa (PSDB ou PSL)
2019;;1.0;PT
2019;PT;3.0;Alternativa (PSDB ou PSL)
2019;PT;-1.0;Outros
2019;;3.0;
2019;;0.0;PT
2019;;;
2019;Outro (direita);-3.0;Alternativa (PSDB ou PSL)
2019;;0.0;Alternativa (PSDB ou PSL)
2019;;-3.0;
2019;;-3.0;Outros
2019;PT;-3.0;PT
2019;;0.0;PT
2019;PT;-1.0;
2019;;2.0;Outros
2019;;3.0;PT
2019;PT;3.0;
2019;;0.0;
2019;PT;0.0;PT
2019;;-1.0;Alternativa (PSDB ou PSL)
2019;;-3.0;Outros
2019;;-1.0;
2019;PT;-2.0;PT
2019;;;
2019;;2.0;Alternativa (PSDB ou PSL)
2019;;-1.0;PT
2019;;0.0;Outros
2019;;-2.0;
2019;;3.0;
2019;;-3.0;
2019;;1.0;
2019;PT;-3.0;
2019;Outro (direita);3.0;Outros
2019;;3.0;PT
2019;Outro (direita);1.0;Alternativa (PSDB ou PSL)
2019;Outro;-1.0;PT
2019;;3.0;Alternativa (PSDB ou PSL)
2019;;2.0;Outros
2019;Outro (direita);3.0;Alternativa (PSDB ou PSL)
2019;;3.0;
2019;PT;-3.0;
2019;;2.0;
2019;;1.0;PT
2019;;-3.0;
2019;PT;-3.0;
2019;Outro (esquerda);-2.0;Outros
2019;;-2.0;Outros
2019;;1.0;
2019;;-2.0;PT
2019;PT;3.0;Alternativa (PSDB ou PSL)
2019;;-1.0;Alternativa (PSDB ou PSL)
2019;;;
2019;;3.0;Alternativa (PSDB ou PSL)
2019;;-3.0;PT
2019;;-1.0;Alternativa (PSDB ou PSL)
2019;;3.0;Alternativa (PSDB ou PSL)
2019;PT;-3.0;PT
2019;;-2.0;
2019;;-3.0;PT
2019;;1.0;
2019;;-2.0;Alternativa (PSDB ou PSL)
2019;;3.0;Alternativa (PSDB ou PSL)
2019;;-3.0;PT
2019;;-2.0;Outros
2019;;3.0;PT
2019;;3.0;Alternativa (PSDB ou PSL)
2019;PT;0.0;Alternativa (PSDB ou PSL)
2019;;0.0;Outros
2019;;-1.0;
2019;;3.0;Alternativa (PSDB ou PSL)
2019;Outro (direita);3.0;Alternativa (PSDB ou PSL)
2019;;-3.0;Alternativa (PSDB ou PSL)
2019;;2.0;Alternativa (PSDB ou PSL)
2019;;-3.0;
2019;Outro (direita);3.0;
2019;;0.0;
2019;;;
2019;PT;2.0;PT
2019;;0.0;
2019;;2.0;Alternativa (PSDB ou PSL)
2019;;-2.0;Alternativa (PSDB ou PSL)
2019;;-3.0;PT
2019;;-2.0;PT
2019;;3.0;Alternativa (PSDB ou PSL)
2019;PT;-3.0;PT
2019;;1.0;Alternativa (PSDB ou PSL)
2019;;3.0;Alternativa (PSDB ou PSL)
2019;;-2.0;
2019;PT;-3.0;PT
2019;;3.0;
2019;;-1.0;
2019;;-3.0;PT
2019;;2.0;PT
2019;;3.0;Alternativa (PSDB ou PSL)
2019;PT;-2.0;Outros
2019;;-3.0;PT
2019;;-3.0;
2019;;-1.0;Outros
2019;;0.0;PT
2019;;0.0;
2019;;1.0;Alternativa (PSDB ou PSL)
2019;PT;0.0;PT
2019;;-2.0;PT
2019;;0.0;
2019;Outro (direita);3.0;Alternativa (PSDB ou PSL)
2019;;-1.0;Outros
2019;;1.0;PT
2019;;-3.0;PT
2019;;-3.0;PT
2019;;3.0;Alternativa (PSDB ou PSL)
2019;;-2.0;
2019;;-1.0;Nenhum
2019;;1.0;Alternativa (PSDB ou PSL)
2019;;0.0;Alternativa (PSDB ou PSL)
2019;;-2.0;Outros
2019;;3.0;Outros
2019;;-3.0;PT
2019;;3.0;Alternativa (PSDB ou PSL)
2019;;-1.0;
2019;;2.0;PT
2019;;-3.0;Outros
2019;;1.0;Alternativa (PSDB ou PSL)
2019;PT;-3.0;PT
2019;;-1.0;PT
2019;;-1.0;
2019;;3.0;Alternativa (PSDB ou PSL)
2019;;2.0;Alternativa (PSDB ou PSL)
2019;;-2.0;PT
2019;;0.0;
2019;;-2.0;Outros
2019;;2.0;PT
2019;;-1.0;PT
2019;;1.0;
2019;;0.0;
2019;;2.0;Alternativa (PSDB ou PSL)
2019;PT;-3.0;PT
2019;;-2.0;
2019;;3.0;PT
2019;PT;1.0;
2019;;-2.0;PT
2019;;2.0;
2019;;1.0;Alternativa (PSDB ou PSL)
2019;;3.0;Alternativa (PSDB ou PSL)
2019;Outro;-3.0;
2019;;-2.0;
2019;;1.0;
2019;;-1.0;Outros
2019;;2.0;
2019;Outro (esquerda);-2.0;PT
2019;;-3.0;
2019;;-3.0;Outros
2019;;3.0;Alternativa (PSDB ou PSL)
2019;PT;-3.0;
2019;;3.0;PT
2019;;-1.0;Nenhum
2019;;-1.0;Alternativa (PSDB ou PSL)
2019;;-2.0;
2019;;3.0;
2019;Outro;3.0;
2019;;-1.0;Outros
2019;;-3.0;
2019;;-3.0;
2019;;-1.0;Alternativa (PSDB ou PSL)
2019;PT;3.0;
2019;;3.0;
2019;;3.0;Alternativa (PSDB ou PSL)
2019;;-1.0;Outros
2019;Outro (esquerda);-3.0;Outros
2019;;-2.0;
2019;;-3.0;
2019;;-3.0;
2019;;-2.0;Outros
2019;;-3.0;
2019;;3.0;Alternativa (PSDB ou PSL)
2019;PT;-3.0;PT
2019;;-2.0;Alternativa (PSDB ou PSL)
2019;;3.0;
2019;PT;3.0;
2019;;3.0;
2019;;2.0;
2019;;-2.0;
2019;;-3.0;PT
2019;;-3.0;
2019;;0.0;
2019;PT;1.0;
2019;;2.0;PT
2019;;-3.0;PT
2019;;3.0;Alternativa (PSDB ou PSL)
2019;PT;-3.0;PT
2019;;1.0;
2019;;3.0;Alternativa (PSDB ou PSL)
2019;;-3.0;
2019;;0.0;
2019;Outro (direita);2.0;Alternativa (PSDB ou PSL)
2019;;0.0;
2019;;-2.0;PT
2019;;-2.0;PT
2019;;3.0;Nenhum
2019;;3.0;PT
2019;PT;2.0;Outros
2019;;3.0;Alternativa (PSDB ou PSL)
2019;;-3.0;PT
2019;;1.0;
2019;Outro (esquerda);-3.0;Outros
2019;;3.0;Alternativa (PSDB ou PSL)
2019;;3.0;
2019;Outro (direita);-1.0;Alternativa (PSDB ou PSL)
2019;;3.0;Alternativa (PSDB ou PSL)
2019;;0.0;Alternativa (PSDB ou PSL)
2019;;-2.0;Outros
2019;;3.0;Alternativa (PSDB ou PSL)
2019;;3.0;Alternativa (PSDB ou PSL)
2019;;-2.0;Nenhum
2019;;-3.0;
2019;Outro (esquerda);-3.0;Outros
2019;;-3.0;Alternativa (PSDB ou PSL)
2019;;-3.0;
2019;;-3.0;PT
2019;Outro;3.0;Alternativa (PSDB ou PSL)
2019;Outro (esquerda);-3.0;PT
2019;;-3.0;
2019;PT;-1.0;PT
2019;;2.0;Nenhum
2019;;-3.0;Outros
2019;;-3.0;
2019;PT;-1.0;PT
2019;;3.0;
2019;;0.0;Alternativa (PSDB ou PSL)
2019;;2.0;Outros
2019;PT;-3.0;PT
2019;;-2.0;Nenhum
2019;;2.0;
2019;;3.0;PT
2019;;-2.0;PT
2019;Outro (direita);3.0;Alternativa (PSDB ou PSL)
2019;;-3.0;
2019;;3.0;PT
2019;;-3.0;PT
2019;;2.0;Alternativa (PSDB ou PSL)
2019;;0.0;Outros
2019;;3.0;PT
2019;;3.0;
2019;;1.0;
2019;;-2.0;
2019;;-1.0;Alternativa (PSDB ou PSL)
2019;PT;-3.0;
2019;;2.0;
2019;;-3.0;Outros
2019;PT;3.0;Nenhum
2019;;1.0;Alternativa (PSDB ou PSL)
2019;;2.0;
2019;;-3.0;Nenhum
2019;;-3.0;
2019;;0.0;Outros
2019;;-3.0;
2019;;-3.0;PT
2019;;-3.0;
2019;Outro;3.0;PT
2019;PT;-1.0;
2019;;1.0;
2019;PT;-3.0;PT
2019;;0.0;Alternativa (PSDB ou PSL)
2019;;1.0;
2019;PT;-2.0;PT
2019;;-3.0;PT
2019;;-2.0;Outros
2019;;3.0;
2019;;-3.0;PT
2019;;3.0;Alternativa (PSDB ou PSL)
2019;;1.0;Alternativa (PSDB ou PSL)
2019;;-2.0;Outros
2019;;2.0;Alternativa (PSDB ou PSL)
2019;;-2.0;PT
2019;;0.0;
2019;Outro (direita);2.0;Outros
2019;;-3.0;Nenhum
2019;;2.0;Outros
2019;;-3.0;
2019;;2.0;
2019;PT;0.0;Alternativa (PSDB ou PSL)
2019;Outro (direita);3.0;Alternativa (PSDB ou PSL)
2019;Outro (direita);-1.0;Alternativa (PSDB ou PSL)
2019;;3.0;Alternativa (PSDB ou PSL)
2019;;3.0;PT
2019;;2.0;Alternativa (PSDB ou PSL)
2019;;1.0;Alternativa (PSDB ou PSL)
2019;;3.0;Alternativa (PSDB ou PSL)
2019;;-3.0;
2019;;2.0;Alternativa (PSDB ou PSL)
2019;Outro (direita);3.0;Alternativa (PSDB ou PSL)
2019;;1.0;
2019;;0.0;Nenhum
2019;;-3.0;
2019;;3.0;Alternativa (PSDB ou PSL)
2019;;-1.0;PT
2019;Outro (direita);-3.0;Alternativa (PSDB ou PSL)
2019;;-3.0;
2019;;-1.0;Outros
2019;;-1.0;Nenhum
2019;;-3.0;
2019;;-1.0;
2019;PT;1.0;
2019;;0.0;Alternativa (PSDB ou PSL)
2019;;-1.0;Outros
2019;Outro (direita);3.0;Alternativa (PSDB ou PSL)
2019;;3.0;Outros
2019;;-1.0;Alternativa (PSDB ou PSL)
2019;;1.0;Alternativa (PSDB ou PSL)
2019;;-3.0;Nenhum
2019;;0.0;Nenhum
2019;;3.0;Alternativa (PSDB ou PSL)
2019;;0.0;Alternativa (PSDB ou PSL)
2019;;3.0;Alternativa (PSDB ou PSL)
2019;PT;-2.0;PT
2019;;2.0;Alternativa (PSDB ou PSL)
2019;PT;1.0;PT
2019;;3.0;Alternativa (PSDB ou PSL)
2019;;-2.0;Nenhum
2019;;-3.0;Alternativa (PSDB ou PSL)
2019;;3.0;
2019;;3.0;Alternativa (PSDB ou PSL)
2019;;3.0;Alternativa (PSDB ou PSL)
2019;;1.0;Alternativa (PSDB ou PSL)
2019;;2.0;Nenhum
2019;;0.0;Alternativa (PSDB ou PSL)
2019;;-3.0;PT
2019;;-3.0;Alternativa (PSDB ou PSL)
2019;;1.0;PT
2019;;2.0;Alternativa (PSDB ou PSL)
2019;;3.0;
2019;;-3.0;Outros
2019;;0.0;Alternativa (PSDB ou PSL)
2019;PSDB;-2.0;Alternativa (PSDB ou PSL)
2019;;2.0;Alternativa (PSDB ou PSL)
2019;;-1.0;Outros
2019;;-3.0;
2019;;1.0;
2019;;3.0;
2019;;-3.0;PT
2019;;-3.0;
2019;;2.0;Alternativa (PSDB ou PSL)
2019;PSDB;-2.0;PT
2019;;3.0;Alternativa (PSDB ou PSL)
2019;;-1.0;
2019;;-3.0;
2019;;1.0;Alternativa (PSDB ou PSL)
2019;;2.0;
2019;;3.0;Alternativa (PSDB ou PSL)
2019;;-2.0;PT
2019;;-2.0;Alternativa (PSDB ou PSL)
2019;;-3.0;
2019;Outro (direita);1.0;Alternativa (PSDB ou PSL)
2019;;-1.0;
2019;;3.0;Alternativa (PSDB ou PSL)
2019;;-3.0;
2019;;2.0;
2019;;3.0;
2019;PT;3.0;Outros
2019;PT;1.0;PT
2019;;2.0;Alternativa (PSDB ou PSL)
2019;;2.0;Alternativa (PSDB ou PSL)
2019;;-3.0;
2019;;;Alternativa (PSDB ou PSL)
2019;;1.0;PT
2019;;-1.0;Outros
2019;;3.0;Alternativa (PSDB ou PSL)
2019;;1.0;Alternativa (PSDB ou PSL)
2019;;-3.0;Alternativa (PSDB ou PSL)
2019;;3.0;Alternativa (PSDB ou PSL)
2019;;2.0;
2019;;-3.0;PT
2019;;-3.0;
2019;;2.0;Outros
2019;PT;0.0;
2019;Outro (direita);-1.0;Outros
2019;;2.0;Alternativa (PSDB ou PSL)
2019;;-3.0;
2019;;1.0;
2019;;3.0;
2019;;3.0;
2019;;-3.0;
2019;;2.0;Alternativa (PSDB ou PSL)
2019;;-3.0;
2019;PT;-3.0;PT
2019;Outro (direita);3.0;Alternativa (PSDB ou PSL)
2019;;3.0;Alternativa (PSDB ou PSL)
2019;Outro (direita);3.0;Alternativa (PSDB ou PSL)
2019;PT;3.0;
2019;;2.0;Alternativa (PSDB ou PSL)
2019;;0.0;Alternativa (PSDB ou PSL)
2019;;0.0;PT
2019;;2.0;Alternativa (PSDB ou PSL)
2019;PT;-3.0;
2019;;-3.0;PT
2019;;3.0;Alternativa (PSDB ou PSL)
2019;;3.0;Alternativa (PSDB ou PSL)
2019;;1.0;Alternativa (PSDB ou PSL)
2019;;2.0;Alternativa (PSDB ou PSL)
2019;;3.0;Alternativa (PSDB ou PSL)
2019;PSDB;3.0;Alternativa (PSDB ou PSL)
2019;;3.0;Alternativa (PSDB ou PSL)
2019;;3.0;PT
2019;;0.0;
2019;;3.0;Outros
2019;;0.0;
2019;PT;-3.0;
2019;;0.0;Outros
2019;Outro (direita);3.0;Alternativa (PSDB ou PSL)
2019;Outro (direita);3.0;Alternativa (PSDB ou PSL)
2019;;-2.0;Alternativa (PSDB ou PSL)
2019;;-2.0;
2019;;0.0;Alternativa (PSDB ou PSL)
2019;;-3.0;Alternativa (PSDB ou PSL)
2019;;-1.0;Alternativa (PSDB ou PSL)
2019;;3.0;
2019;;-3.0;Outros
2019;PT;0.0;PT
2019;;3.0;Alternativa (PSDB ou PSL)
2019;Outro (direita);3.0;Alternativa (PSDB ou PSL)
2019;;2.0;PT
2019;;-3.0;Outros
2019;Outro (direita);2.0;Alternativa (PSDB ou PSL)
2019;;3.0;Alternativa (PSDB ou PSL)
2019;;1.0;Alternativa (PSDB ou PSL)
2019;Outro (direita);3.0;Alternativa (PSDB ou PSL)
2019;;3.0;PT
2019;;-1.0;PT
2019;PT;-3.0;
2019;PT;-1.0;PT
2019;Outro (direita);3.0;Alternativa (PSDB ou PSL)
2019;;0.0;PT
2019;;1.0;
2019;;0.0;Alternativa (PSDB ou PSL)
2019;;-1.0;
2019;;3.0;
2019;;0.0;
2019;;3.0;Alternativa (PSDB ou PSL)
2019;;3.0;Alternativa (PSDB ou PSL)
2019;;1.0;Alternativa (PSDB ou PSL)
2019;;1.0;
2019;Outro (direita);2.0;
2019;;3.0;Alternativa (PSDB ou PSL)
2019;;2.0;Alternativa (PSDB ou PSL)
2019;;-2.0;
2019;;0.0;PT
2019;;-3.0;PT
2019;;2.0;Alternativa (PSDB ou PSL)
2019;;0.0;
2019;;3.0;
2019;;0.0;PT
2019;;-3.0;PT
2019;;1.0;
2019;;1.0;
2019;;2.0;
2019;;-3.0;Alternativa (PSDB ou PSL)
2019;;3.0;Alternativa (PSDB ou PSL)
2019;;-3.0;PT
2019;;0.0;Outros
2019;;2.0;Outros
2019;;3.0;PT
2019;;-3.0;Nenhum
2019;;3.0;PT
2019;;-3.0;Nenhum
2019;PSDB;3.0;
2019;Outro (direita);3.0;Alternativa (PSDB ou PSL)
2019;PSDB;3.0;Alternativa (PSDB ou PSL)
2019;;-3.0;Nenhum
2019;;-2.0;Alternativa (PSDB ou PSL)
2019;;3.0;Outros
2019;;1.0;Alternativa (PSDB ou PSL)
2019;;-1.0;Outros
2019;;0.0;Alternativa (PSDB ou PSL)
2019;PT;-3.0;PT
2019;;0.0;Outros
2019;;3.0;
2019;;-3.0;PT
2019;;-3.0;PT
2019;;-3.0;
2019;Outro (esquerda);3.0;Alternativa (PSDB ou PSL)
2019;;3.0;Alternativa (PSDB ou PSL)
2019;;1.0;
2019;;-3.0;
2019;;0.0;
2019;;0.0;Alternativa (PSDB ou PSL)
2019;;-3.0;Alternativa (PSDB ou PSL)
2019;;-1.0;Alternativa (PSDB ou PSL)
2019;;0.0;
2019;;1.0;Alternativa (PSDB ou PSL)
2019;PT;0.0;PT
2019;;-1.0;
2019;;0.0;
2019;;-3.0;Nenhum
2019;;-3.0;Outros
2019;;0.0;Nenhum
2019;;3.0;Alternativa (PSDB ou PSL)
2019;;1.0;PT
2019;PSDB;3.0;Alternativa (PSDB ou PSL)
2019;;-3.0;PT
2019;Outro;3.0;
2019;;1.0;Alternativa (PSDB ou PSL)
2019;;2.0;Alternativa (PSDB ou PSL)
2019;;-3.0;Outros
2019;;2.0;PT
2019;;2.0;
2019;;-1.0;Alternativa (PSDB ou PSL)
2019;;2.0;
2019;PT;-3.0;
2019;;-3.0;
2019;;-2.0;Outros
2019;;-1.0;Alternativa (PSDB ou PSL)
2019;;3.0;Alternativa (PSDB ou PSL)
2019;;0.0;
2019;;3.0;
2019;;1.0;
2019;;-3.0;Nenhum
2019;;2.0;
2019;PT;-1.0;PT
2019;;-3.0;
2019;;1.0;Alternativa (PSDB ou PSL)
2019;;1.0;
2019;Outro (esquerda);-3.0;Outros
2019;PT;1.0;Outros
2019;;-2.0;
2019;;-3.0;Alternativa (PSDB ou PSL)
2019;;-3.0;
2019;;0.0;Nenhum
2019;;-1.0;
2019;;-1.0;Outros
2019;;-3.0;
2019;Outro;3.0;Alternativa (PSDB ou PSL)
2019;;0.0;Outros
2019;;-3.0;Nenhum
2019;PT;-3.0;
2019;;-1.0;PT
2019;;3.0;Alternativa (PSDB ou PSL)
2019;PSDB;0.0;Outros
2019;;0.0;Outros
2019;;2.0;Alternativa (PSDB ou PSL)
2019;;2.0;
2019;;3.0;Alternativa (PSDB ou PSL)
2019;;0.0;
2019;;-3.0;
2019;PT;-3.0;PT
2019;;0.0;Alternativa (PSDB ou PSL)
2019;;2.0;Alternativa (PSDB ou PSL)
2019;;3.0;Alternativa (PSDB ou PSL)
2019;;3.0;Alternativa (PSDB ou PSL)
2019;;3.0;
2019;;2.0;Alternativa (PSDB ou PSL)
2019;;1.0;Alternativa (PSDB ou PSL)
2019;Outro;3.0;Alternativa (PSDB ou PSL)
2019;;0.0;PT
2019;;1.0;Alternativa (PSDB ou PSL)
2019;;0.0;Alternativa (PSDB ou PSL)
2019;;0.0;PT
2019;;-3.0;
2019;;0.0;
2019;;2.0;Alternativa (PSDB ou PSL)
2019;;3.0;Alternativa (PSDB ou PSL)
2019;;-3.0;Outros
2019;;0.0;
2019;;-3.0;
2019;;3.0;
2019;;3.0;
2019;;1.0;
2019;Outro (direita);1.0;Alternativa (PSDB ou PSL)
2019;;3.0;Alternativa (PSDB ou PSL)
2019;;3.0;Alternativa (PSDB ou PSL)
2019;;1.0;PT
2019;PSDB;2.0;Alternativa (PSDB ou PSL)
2019;;-2.0;Outros
2019;;3.0;
2019;Outro (direita);3.0;Alternativa (PSDB ou PSL)
2019;;3.0;Alternativa (PSDB ou PSL)
2019;;2.0;Outros
2019;;2.0;Outros
2019;;-3.0;
2019;;1.0;
2019;;2.0;Alternativa (PSDB ou PSL)
2019;;2.0;
2019;;2.0;Alternativa (PSDB ou PSL)
2019;;-1.0;
2019;;3.0;Alternativa (PSDB ou PSL)
2019;;-2.0;
2019;;-3.0;Alternativa (PSDB ou PSL)
2019;;3.0;
2019;;3.0;
2019;;1.0;Outros
2019;Outro (direita);3.0;Alternativa (PSDB ou PSL)
2019;;3.0;Alternativa (PSDB ou PSL)
2019;;-3.0;PT
2019;;3.0;Alternativa (PSDB ou PSL)
2019;;-3.0;PT
2019;;1.0;
2019;;1.0;Outros
2019;;2.0;Alternativa (PSDB ou PSL)
2019;;-2.0;
2019;;-3.0;Outros
2019;;-3.0;
2019;;1.0;Alternativa (PSDB ou PSL)
2019;;0.0;
2019;;1.0;
2019;Outro (direita);3.0;Alternativa (PSDB ou PSL)
2019;;3.0;Alternativa (PSDB ou PSL)
2019;Outro;3.0;Alternativa (PSDB ou PSL)
2019;;1.0;Alternativa (PSDB ou PSL)
2019;;3.0;Alternativa (PSDB ou PSL)
2019;;-3.0;Alternativa (PSDB ou PSL)
2019;;-3.0;Outros
2019;;-1.0;Alternativa (PSDB ou PSL)
2019;;0.0;Alternativa (PSDB ou PSL)
2019;;3.0;
2019;;-1.0;Nenhum
2019;;-3.0;PT
2019;;;Outros
2019;Outro (direita);3.0;Alternativa (PSDB ou PSL)
2019;PT;-3.0;PT
2019;;3.0;Alternativa (PSDB ou PSL)
2019;;0.0;Nenhum
2019;;3.0;Alternativa (PSDB ou PSL)
2019;;1.0;
2019;;-3.0;Outros
2019;Outro (direita);1.0;
2019;;-3.0;
2019;;-3.0;
2019;;0.0;
2019;;3.0;
2019;;1.0;Outros
2019;;-3.0;
2019;;1.0;Alternativa (PSDB ou PSL)
2019;;3.0;Alternativa (PSDB ou PSL)
2019;;0.0;
2019;;3.0;Alternativa (PSDB ou PSL)
2019;;3.0;Alternativa (PSDB ou PSL)
2019;;-2.0;Outros
2019;;1.0;Outros
2019;;0.0;
2019;;3.0;Alternativa (PSDB ou PSL)
2019;PSDB;1.0;Alternativa (PSDB ou PSL)
2019;;3.0;Outros
2019;;-1.0;
2019;;3.0;Outros
2019;;2.0;
2019;;1.0;Alternativa (PSDB ou PSL)
2019;PT;-3.0;
2019;;-1.0;
2019;;3.0;Alternativa (PSDB ou PSL)
2019;;1.0;Outros
2019;;-3.0;Outros
2019;Outro (direita);3.0;Alternativa (PSDB ou PSL)
2019;;1.0;
2019;Outro;2.0;Alternativa (PSDB ou PSL)
2019;;1.0;
2019;;0.0;Outros
2019;PT;-1.0;PT
2019;;0.0;Alternativa (PSDB ou PSL)
2019;;1.0;
2019;;1.0;Alternativa (PSDB ou PSL)
2019;;-3.0;Alternativa (PSDB ou PSL)
2019;;3.0;Alternativa (PSDB ou PSL)
2019;;0.0;
2019;;-3.0;
2019;;3.0;PT
2019;;-3.0;
2019;PT;3.0;Alternativa (PSDB ou PSL)
2019;;;
2019;;1.0;Alternativa (PSDB ou PSL)
2019;;1.0;PT
2019;;-3.0;
2019;;0.0;
2019;PSDB;3.0;
2019;Outro (direita);0.0;
2019;;-3.0;
2019;Outro (direita);0.0;Alternativa (PSDB ou PSL)
2019;PT;-1.0;
2019;PT;1.0;PT
2019;PT;-2.0;
2019;;-3.0;
2019;;3.0;Alternativa (PSDB ou PSL)
2019;;0.0;Nenhum
2019;;0.0;
2019;PT;-3.0;
2019;;3.0;
2019;;0.0;Alternativa (PSDB ou PSL)
2019;;1.0;PT
2019;;0.0;
2019;Outro;3.0;Alternativa (PSDB ou PSL)
2019;PSDB;3.0;Outros
2019;PT;3.0;PT
2019;;-1.0;Outros
2019;;-2.0;
2019;;1.0;
2019;;1.0;
2019;;-2.0;
2019;;-1.0;
2019;;1.0;
2019;;3.0;
2019;;2.0;Alternativa (PSDB ou PSL)
2019;;3.0;Alternativa (PSDB ou PSL)
2019;;1.0;
2019;PT;-3.0;Outros
2019;Outro (direita);3.0;Alternativa (PSDB ou PSL)
2019;Outro (direita);2.0;Alternativa (PSDB ou PSL)
2019;PT;-1.0;PT
2019;;;Outros
2019;;3.0;
2019;PT;-1.0;PT
2019;Outro (direita);3.0;Alternativa (PSDB ou PSL)
2019;;1.0;Alternativa (PSDB ou PSL)
2019;;2.0;Alternativa (PSDB ou PSL)
2019;;1.0;Alternativa (PSDB ou PSL)
2019;;-3.0;PT
2019;;2.0;Alternativa (PSDB ou PSL)
2019;;0.0;Alternativa (PSDB ou PSL)
2019;PT;1.0;PT
2019;PT;-3.0;PT
2019;Outro (direita);2.0;Alternativa (PSDB ou PSL)
2019;;2.0;
2019;;0.0;
2019;;2.0;
2019;;2.0;Alternativa (PSDB ou PSL)
2019;;3.0;PT
2019;Outro (direita);3.0;Alternativa (PSDB ou PSL)
2019;;-3.0;
2019;;-3.0;Outros
2019;;-3.0;
2019;;2.0;Alternativa (PSDB ou PSL)
2019;;3.0;Alternativa (PSDB ou PSL)
2019;;1.0;Outros
2019;;3.0;Alternativa (PSDB ou PSL)
2019;;-2.0;
2019;;1.0;Alternativa (PSDB ou PSL)
2019;Outro (direita);0.0;Outros
2019;Outro (direita);-3.0;
2019;;0.0;Alternativa (PSDB ou PSL)
2019;;;
2019;;3.0;Outros
2019;;3.0;
2019;;0.0;Alternativa (PSDB ou PSL)
2019;;;
2019;;1.0;PT
2019;;0.0;
2019;PT;-3.0;PT
2019;;3.0;Alternativa (PSDB ou PSL)
2019;Outro (esquerda);-3.0;PT
2019;;-3.0;PT
2019;;-3.0;
2019;;1.0;
2019;;1.0;Alternativa (PSDB ou PSL)
2019;;3.0;Alternativa (PSDB ou PSL)
2019;;1.0;Alternativa (PSDB ou PSL)
2019;PSDB;3.0;Alternativa (PSDB ou PSL)
2019;;-2.0;
2019;Outro (direita);3.0;
2019;Outro (direita);3.0;Alternativa (PSDB ou PSL)
2019;;3.0;PT
2019;;-3.0;Nenhum
2019;;-3.0;
2019;;3.0;
2019;;0.0;Alternativa (PSDB ou PSL)
2019;;-1.0;Alternativa (PSDB ou PSL)
2019;;-3.0;Alternativa (PSDB ou PSL)
2019;;3.0;
2019;;-1.0;
2019;;-2.0;PT
2019;;0.0;Alternativa (PSDB ou PSL)
2019;;2.0;Nenhum
2019;;-1.0;PT
2019;;-3.0;
2019;;0.0;Alternativa (PSDB ou PSL)
2019;;-2.0;
2019;;-2.0;PT
2019;;1.0;Alternativa (PSDB ou PSL)
2019;;0.0;Alternativa (PSDB ou PSL)
2019;Outro;3.0;Alternativa (PSDB ou PSL)
2019;;-1.0;Alternativa (PSDB ou PSL)
2019;;1.0;Outros
2019;;0.0;Alternativa (PSDB ou PSL)
2019;;1.0;Alternativa (PSDB ou PSL)
2019;;1.0;PT
2019;;3.0;PT
2019;;-2.0;
2019;;2.0;
2019;;-1.0;Alternativa (PSDB ou PSL)
2019;;0.0;Alternativa (PSDB ou PSL)
2019;;-2.0;PT
2019;;2.0;
2019;;-1.0;Alternativa (PSDB ou PSL)
2019;;-2.0;Nenhum
2019;;1.0;
2019;;2.0;
2019;Outro;2.0;PT
2019;;2.0;Alternativa (PSDB ou PSL)
2019;;-3.0;
2019;;2.0;Alternativa (PSDB ou PSL)
2019;;3.0;Alternativa (PSDB ou PSL)
2019;;-1.0;
2019;;1.0;
2019;;2.0;Alternativa (PSDB ou PSL)
2019;;3.0;Alternativa (PSDB ou PSL)
2019;;-3.0;
2019;;1.0;Alternativa (PSDB ou PSL)
2019;;-3.0;
2019;;1.0;Alternativa (PSDB ou PSL)
2019;;1.0;Outros
2019;;1.0;Alternativa (PSDB ou PSL)
2019;Outro (direita);3.0;Alternativa (PSDB ou PSL)
2019;Outro (direita);3.0;Alternativa (PSDB ou PSL)
2019;Outro (direita);3.0;Alternativa (PSDB ou PSL)
2019;;-3.0;PT
2019;;2.0;Alternativa (PSDB ou PSL)
2019;PT;-1.0;
2019;PT;-3.0;PT
2019;;0.0;Outros
2019;;1.0;
2019;;1.0;Alternativa (PSDB ou PSL)
2019;;-3.0;Outros
